meal_id,meal_type,kcal,title,protein,carbohydrate,fat,fatty_acids_saturated,iron,vitamin_C,calcium,fiber
16845977,breakfast,345.52,Muesli with apples and blueberries,10.3552,72.1952,4.1364,0.85344,0.001874,0.020956,0.18248,8.922
16846287,breakfast,460.75,Porridge with fruit and nuts,17.526,51.492,22.89845,7.0059000000000005,0.003283,0.0075,0.3463,6.64
16846288,morning_snack,48.16,Apples,0.56,11.2,0.448,0.112,8.96e-05,0.0056,0.0056,1.12
16846289,lunch,497.13,Sandwich with cheese and vegetables,52.9924,62.580000000000005,4.739,1.97016,0.0052031,0.018934,0.7337600000000001,6.886
16846290,afternoon_snack,187.875,Yoghurt with fresh raspberries,10.825,29.3,3.675,1.97375,0.0009375,0.03275,0.16875,8.125
16846291,dinner,518.38,"Chickpeas and vegetables, pears",18.465599999999995,92.5742,9.5964,3.24376,0.0034904,0.0547999999999999,0.25598,22.978
16846440,afternoon_snack,111.2,Plums and roasted soybeans,9.25,8.515,4.705,0.575,0.002645,0.0022,0.0665999999999999,0.0
16846442,morning_snack,105.02,Bananas,1.2862,26.9512,0.3894,0.13216,0.0003068,0.010266,0.0059,3.068
16846443,breakfast,365.76,Muesli with fruit and nuts,11.804,53.088,13.818,2.5086,0.0032156,0.0057,0.177,6.53
16846665,morning_snack,303.63,Fruits and nuts,5.321,56.346,8.08,0.779,0.0012169999999999,0.03265,0.0513,6.66
16846667,afternoon_snack,296.24,Yoghurt with honey and strawberries,22.291,42.752,5.46,2.6277,0.0021362,0.1664649999999999,0.4305199999999999,18.951
16846771,supper,106.25,Soya yoghurt,4.75,14.875,2.75,0.5,0.0003875,0.0,0.15,0.0
16846772,dinner,322.5,Pasta with tomato sause and cheese,13.413,49.1865,9.246,3.04665,0.0028515,0.0,0.20415,8.37
16846773,afternoon_snack,298.24,Quark with honey and strawberries,31.591,42.872,1.62,0.1677,0.0020562,0.1668649999999999,0.44052,18.951
16846775,morning_snack,222.9,Fruit,2.565,55.436,0.7090000000000001,0.168,0.0008139999999999,0.03265,0.0200999999999999,6.66
16847168,breakfast,354.44,Scrambled eggs with toast,22.4688,25.1172,18.8234,5.17418,0.0037221999999999,0.0,0.1797,2.944
16847169,morning_snack,73.1,Apples,0.85,17.0,0.68,0.17,0.000136,0.0085,0.0085,1.7
16847171,afternoon_snack,182.6,"Peaches, walnuts",4.29,10.86,13.85,1.494,0.00118,0.042,0.0278,0.0
16847172,dinner,514.74,"Quinoa dish with cod & vegetables, sorbet",33.532,76.977,10.048,1.40531,0.0046511999999999,0.127418,0.135175,10.75
16847506,breakfast,351.782,Oats with fruit and seeds,11.59387,62.42864,8.22348,1.134289,0.00379219,0.0010618,0.275965,11.8719
16847507,morning_snack,55.0,Berries,1.5,11.2,0.7,0.04,0.00095,0.072,0.058,3.8
16847508,lunch,401.9,"Soup, Salmon with vegetables & potatoes",31.571,42.169,12.61,2.5038,0.002263,0.0325,0.0877,2.34
16847509,afternoon_snack,145.992,"Bananas, Crackers",1.7075,32.59258,1.7688700000000002,0.659077,0.00038392,0.0108,0.010196,2.001
16847510,dinner,179.02,Sandwich with turkey slices and vegetables,11.795000000000002,16.059,7.617,1.6436,0.001775,0.0294,0.16738,3.45
16847511,supper,126.0,Yoghurt,8.6,21.8,0.2,0.2,0.0002,0.002,0.256,0.0
16847698,supper,78.75,Yoghurt,5.375,13.625,0.125,0.125,0.000125,0.00125,0.16,0.0
16847699,dinner,223.89,Veal with potatoes and vegetables,21.2996,31.219,2.0362,0.6626799999999999,0.0028121,0.052375,0.07174,5.62
16847700,afternoon_snack,159.2,"Melon, dark chocolate",2.108,23.098,6.680000000000001,0.0,0.000886,0.032,0.032,3.9
16847701,lunch,304.4,Soup and bread,17.95,48.236,3.831,1.0915,0.002112,0.006,0.08615,2.94
16847702,morning_snack,52.7,Pears,0.34,13.43,0.17,0.017,0.00017,0.0034,0.0085,3.23
16847703,breakfast,595.84,"Bread with peanut butter, yoghurt",24.393,54.38999999999999,32.23845,8.664200000000001,0.0028179999999999,0.0025,0.3886199999999999,5.04
16847981,afternoon_snack,89.16364,Fruit,1.1869090909,22.5643636364,0.4712727273,0.08016,0.0003418182,0.0413818182,0.0235636364,3.5927272727
16847982,breakfast,391.67,Bread with scrambled eggs & fruit,24.0669,47.4845,11.6628,4.193989999999999,0.0028759,0.03106,0.4598,3.84
16847983,supper,196.445,"Fresh cheese, Cookies",6.88745,17.9514,10.7851,4.7467,0.0006734999999999,0.0,0.18138,0.725
16847984,lunch,775.74364,"Soup, Fish with pasta & vegetables, Fruit",59.8399090909,110.1115636364,10.5872727273,1.64586,0.0058522182,0.0499978182,0.1457086364,15.4847272727
16847985,afternoon_snack,103.7,Yoghurt,5.899,7.922,5.525,3.5632,8.5e-05,0.00085,0.2057,0.0
16847988,dinner,671.66364,"Kebab, Fruit",39.1869090909,66.0643636364,27.7212727273,10.80516,0.0027168182,0.0413818182,0.1075636364,9.3427272727
16847990,morning_snack,220.82,Fruit and nuts,6.8882,30.4412,10.1974,1.64316,0.0007628,0.010266,0.0259,4.848
16848178,morning_snack,143.75,"Plums, nuts",4.154,14.198,8.855,1.5566,0.001676,0.0052,0.01675,0.66
16848179,dinner,705.83,Pita with falafel and vegetables,21.53243,85.90702,30.981120000000004,5.331846,0.00488724,0.0162804,0.132758,4.5649
16848181,lunch,1130.30364,"Soup, pasta with feta cheese, fruit",43.2109090909,188.2815636364,22.8992727273,12.4106,0.0021650182,0.0433978182,0.3619636363999999,20.8847272727
16848183,breakfast,462.99,Bread with scrambled eggs & Yoghurt,23.6169,61.07449999999999,14.086799999999998,4.50479,0.0036558999999999,0.00166,0.4682,3.84
16848327,supper,269.833,Yoghurt with nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16848328,dinner,583.83,"Fish, pasta & vegetables, Fruit juice",51.6831,59.5755,15.861700000000004,2.38545,0.0048382,0.1427,0.09988,4.590999999999999
16848329,afternoon_snack,206.5447,Yoghurt with fruit and seeds,21.075844000000004,18.586133,6.033125,0.77844,0.001003205,0.00604995,0.198993,1.5996
16848330,lunch,866.19,"Soup, Chicken dish, Orange juice",58.8301,128.7629,15.121,2.65143,0.0049275,0.151548,0.129155,8.749
16848332,breakfast,425.1,"Bread and spread, Figs",19.261,82.773,8.02,3.74525,0.0039206,0.003745,0.36038,10.3695
16848605,dinner,1264.4,Tofu dish,67.13499999999999,151.345,47.73500000000001,0.544,0.012835,0.1086,0.3706,7.28
16848606,afternoon_snack,339.55,Rice cakes with peanut butter,11.892,30.552,20.84,3.2129000000000003,0.0010759,0.0,0.0204299999999999,3.983
16848607,lunch,580.6,Pita with falafel and vegetables,29.7025,81.21800000000002,17.517,2.43595,0.00542,0.10119,0.2747,2.805
16848608,morning_snack,47.74,Vegetables,1.9769,9.8797,0.4917,0.12242,0.000826,0.204731,0.0516,5.136
16848609,breakfast,362.12,"Bread and spread, fruit",23.5201,66.9904,2.049,0.34365,0.0022043,0.049904,0.2233,6.7
16848830,morning_snack,105.02,Bananas,1.2862,26.9512,0.3894,0.13216,0.0003068,0.010266,0.0059,3.068
16848833,lunch,612.39364,"Catfish with pasta and vegetables, Fruit",47.9819090909,81.7943636364,11.3962727273,1.59802,0.0040570182,0.0467318182,0.1586086364,10.1927272727
16848834,supper,196.445,"Fresh cheese, Cookies",6.88745,17.9514,10.7851,4.7467,0.0006734999999999,0.0,0.18138,0.725
16848835,breakfast,1073.56,"Yoghurt with granola, fruit and nuts",30.5083,131.7076,48.0978,6.62254,0.00603,0.010371,0.4521199999999999,20.047
41509593,breakfast,754.44,"Chesse, spinach, muffins, juice",50.011,102.37,19.208,8.7744,0.0055364,0.096,0.81984,5.046
41509595,lunch,336.34,"Chicken salad, yogurt, peaches, honey",50.486,27.362,3.588,0.955,0.0014430999999999,0.06631,0.23033,1.343
41509596,afternoon_snack,152.75,Cashew nuts,5.125,4.7,12.725,2.525,0.00155,0.0,0.00875,1.075
41509597,dinner,535.1,"Sausages, mashed potato, vegetables, fruit",19.565,61.790000000000006,24.765000000000004,8.285,0.0047125,0.1291,0.3552499999999999,5.74
41510839,breakfast,320.09,"Bread, butter, jam, yogurt",13.092,52.738,7.864,3.2158,0.0018982,0.0030499999999999,0.2829,5.084
41510841,lunch,739.9,"Sausages, split peas, vegetables",42.675,100.32,23.607,7.340000000000001,0.00909,0.0441,0.2704299999999999,8.661999999999999
41510843,dinner,429.27,"Steak, baked potato, salad, pear",43.15800000000001,37.509,13.047999999999998,5.177,0.0037916,0.11215,0.10223,4.092
41510844,supper,51.0,Banana,0.8,12.8,0.0,0.03,0.00017,0.005,0.004,0.9
41511329,breakfast,608.01,"Pancakes, apple sauce, yogurt",25.856,120.25,6.25,3.455,0.0021931999999999,0.0142499999999999,0.54542,5.4
41511331,lunch,402.85,"Ham & cheese sandwich, salad, peaches",27.58,45.74,13.699000000000002,6.9197,0.003348,0.1402999999999999,0.51793,5.912999999999999
41511332,afternoon_snack,188.1,Pickled Herring,15.03,9.0,9.99,0.0,0.00063,0.0,0.0117,0.0
41511333,dinner,446.55,"Sausages, vegetables, gravy, pudding",34.695,38.99,17.905,6.874999999999999,0.00406,0.0751,0.39425,0.25
41511844,breakfast,321.7,"Muesli, milk, banana",9.84,64.41,4.7700000000000005,1.713,0.001679,0.0128,0.1662,5.93
41511845,morning_snack,152.73,"Almonds, juice",4.556,18.11,7.371,0.611,0.000543,0.08,0.0472,0.0
41511846,lunch,497.94,"Salmon, potato salad, broccoli",33.115,33.940999999999995,25.663,3.8516,0.0027897,0.0811,0.0900999999999999,7.705
41511847,afternoon_snack,209.16,"Cottage cheese,crackers,cucumber",14.964,23.932,6.632,3.1415999999999995,0.0007316,0.0012,0.18088,1.512
41511848,dinner,904.77,"Brown bean soup & bread, fruit",54.68900000000001,139.33700000000002,19.362,6.322100000000001,0.012546,0.1166,0.3100699999999999,11.47
41512500,breakfast,336.0,"Breakfast cereal, raisins, apricots,milk",9.89,72.17,2.98,1.194,0.0081999999999999,0.0023,0.1881999999999999,5.36
41512501,morning_snack,225.36,"Salmon, cream cheese,cucumber,crispbread",19.428,21.536,7.444,1.972,0.0010328,0.00456,0.06296,6.336
41512502,lunch,476.1,"Lentil soup, yogurt",31.040000000000003,81.35,7.317,0.29,0.008656,0.0117,0.26573,3.092
41512504,dinner,493.5,"Pork loin, mashed potato, beans, fruit",31.065,47.695,20.935,6.896999999999999,0.0029145,0.092,0.1412,7.42
41517955,breakfast,318.76,"Wheat biscuits, fruit, milk & honey",12.707999999999998,60.328,4.84,2.3440000000000003,0.005538,0.0802,0.28485,7.68
41517957,lunch,318.62,"Tuna salad, dressing, Yogurt",32.325,21.981,11.798,7.2875,0.002123,0.04036,0.2162799999999999,2.586
41517958,afternoon_snack,202.75,Apple & Peanut butter,6.3,14.875,13.45,3.315,0.000615,0.006,0.0142499999999999,2.85
41517959,dinner,516.8,"Baked potato,beans,cheese,salad,jelly",28.22,87.47,8.415000000000001,4.5745,0.005865,0.0308,0.58265,16.425
41565780,breakfast,409.68,"Sausages, mushrooms, baked beans, toast",24.414,44.414,16.134,2.7409,0.0040920999999999,0.00088,0.2026599999999999,12.037
41565781,morning_snack,203.4,Cereal bar & banana,3.12,43.23,3.33,1.203,0.0008669999999999,0.0114,0.0225,3.54
41565782,lunch,370.77,"Tomato bruschetta, salad, fruit",13.29,65.95,7.797000000000001,1.173,0.002686,0.0839999999999999,0.2279999999999999,6.379999999999999
41565784,dinner,898.439,"Chicken in sauce, vegetable, fruit, yogurt",81.12330999999999,80.97255,30.40854,16.883868,0.00597959,0.0723,0.6603970000000001,6.7997
41566109,breakfast,379.18,"Courgette fritters, juice",18.162000000000003,56.44599999999999,10.638,6.5166,0.0018644,0.031,0.25724,3.388
41566110,morning_snack,118.0,"Carrot and pepper, guacamole",2.28,12.6,6.91,1.475,0.000927,0.2093,0.0317999999999999,5.859999999999999
41566111,lunch,668.105,"Chicken, sweetcorn salad sandwich",54.213,72.4435,19.9555,3.1158,0.0034017,0.0146,0.14267,8.8625
41566113,dinner,961.65,"Lamb potato pie, vegetable, mousse, fruit",74.66399999999999,88.66499999999999,37.84,14.9759,0.0107261999999999,0.15028,0.27922,11.544
41566114,supper,80.0,"Milk, cinnamon",8.87,10.5,0.536,0.2605,0.0002746,0.00262,0.34006,1.593
41567450,breakfast,300.6,"Potato hash, peppers, onions, fried egg",14.68,38.19,10.43,2.31,0.003577,0.4059,0.0903,7.540000000000001
41567451,morning_snack,58.8,Kiwi,1.32,12.72,0.6,0.0,0.00048,0.0708,0.03,0.0
41567452,lunch,582.88,"Mediterranean vegetable pasta, cheese",29.044,90.272,14.307,5.477,0.004387,0.0285,0.441,3.12
41567453,afternoon_snack,260.13,"Apple, peanut butter",7.758,21.678,16.305,4.0176,0.0007677,0.00918,0.01875,3.816
41567454,dinner,842.8,"Beef stroganoff, rice, yogurt",81.50800000000001,78.93,25.652,8.902599999999998,0.00771,0.0088,0.4131,4.48
41568537,breakfast,397.4,"Carrot cake porridge, juice",10.86,80.13999999999999,6.186,2.1875,0.0031336,0.05662,0.27146,7.053
41568538,morning_snack,106.2,Cereal bar,1.68,18.87,3.21,1.155,0.000543,0.0006,0.0153,1.86
41568539,lunch,591.73,"Chicken fajitas with brown beans, yogurt",60.3,64.86699999999999,13.159,5.196999999999999,0.0051981999999999,0.27552,0.18512,9.259
41568540,afternoon_snack,65.0,Grapes,0.7,16.1,0.2,0.06,0.00023,0.002,0.01,1.3
41568541,dinner,907.43,"Spaghetti carbonara, salad, bread",51.804,86.757,41.60099999999999,16.523,0.0073912,0.0114,0.76815,11.24
41636736,breakfast,441.11,"Porridge, apricot, pumpkin seed & honey",17.227999999999998,61.318,15.79,2.54,0.004603,0.0039,0.2276,3.9
41636737,morning_snack,143.0,Beef Jerky,19.5,10.75,2.5,0.85,0.0,0.0,0.0,0.8
41636738,lunch,444.5,"Stuffed peppers with turkey, salad",55.16,17.060000000000002,17.919999999999998,7.119999999999999,0.004089,0.3007999999999999,0.3631999999999999,3.52
41636739,afternoon_snack,97.2,Banana,1.44,24.36,0.12,0.048,0.000324,0.0108,0.0072,1.68
41636740,dinner,615.95,"Chicken, broccoli, cauliflower mash",64.72,42.401,23.432,8.8305,0.004369,0.10096,0.6760499999999999,8.565999999999999
41636741,supper,106.2,Cereal bar,1.68,18.87,3.21,1.155,0.000543,0.0006,0.0153,1.86
41681167,breakfast,350.8,"Breakfast cereal, Milk, Juice",11.61,72.03,4.07,1.791,0.00853,0.0249999999999999,0.2224,8.04
41681168,morning_snack,155.0,Dates,1.875,39.125,0.125,0.0,0.000375,0.0175,0.03,0.0
41681169,lunch,727.22,"Chicken sandwich, fruit, yogurt, honey",58.306,60.215,29.73,11.9418,0.0038282,0.0038,0.30082,5.34
41681170,afternoon_snack,165.2,"Bread, spread",3.91,32.485,3.1,0.748,0.000851,0.0,0.0526,1.75
41681171,dinner,584.85,"Swedish meatballs, cucumber, potato",51.508,35.423,28.6415,9.101,0.0077300999999999,0.0198999999999999,0.2388849999999999,4.61
41682341,breakfast,290.35,"Porridge, mixed berries, milk, syrup",11.46,50.125,6.475,2.251,0.002383,0.0252,0.2232999999999999,4.26
41682342,morning_snack,236.82,"Pate, crispbread, cucumber",19.52,12.786,12.348,3.524,0.006844,0.0184599999999999,0.02453,3.961
41682343,lunch,577.5,"Chicken, mix bean salad, pear",64.133,60.219,12.926,2.8656,0.0096964999999999,0.08166,0.17439,7.76
41682345,dinner,695.2,"Lamb chops, potato, vegetables, yogurt",66.3,49.96000000000001,26.2,10.943,0.0070215,0.0642,0.2446999999999999,7.095000000000001
41686935,breakfast,230.85,"Crumpet, Jam",5.67,53.57,0.8,0.08,0.001202,0.0025,0.1014,2.48
41686937,lunch,1079.6,"Chicken&broccoli pasta bake, banana",85.41999999999999,148.97,20.03,9.685,0.0060739999999999,0.0857,0.7583,7.18
41686938,afternoon_snack,58.2,"Mango, strawberry, juice",0.845,13.705,0.405,0.095,0.00065,0.05815,0.01795,1.9
41686939,dinner,679.2,"Pork loin, red cabbage, potato, yogurt",55.815000000000005,57.825,26.665000000000003,9.686,0.002595,0.0588,0.2472,7.33
41687396,breakfast,803.07,"Cereal, raisins, seeds, yogurt, juice",21.966000000000005,115.059,31.755,6.2743,0.005552,0.06355,0.3188500000000001,5.135
41687398,lunch,581.21,"Chicken & mushroom soup, bread",53.953,49.217,21.457,3.082,0.0048777,0.00143,0.13273,1.036
41687399,afternoon_snack,106.2,Cereal bar,1.68,18.87,3.21,1.155,0.000543,0.0006,0.0153,1.86
41687400,dinner,540.04,"Baked cod, potato & vegetables, mousse",55.955,48.861,14.023,2.7506000000000004,0.0046602,0.05525,0.27135,8.07
41964730,breakfast,364.85,"Fruit salad, yogurt, toast & marmite",12.055,63.87199999999999,8.715,1.6974,0.0030136,0.1216,0.26754,10.292
41964731,morning_snack,236.1,Biscuit & Banana,3.3,44.04,6.51,2.361,0.000864,0.0108,0.0357,2.82
41964732,lunch,436.92,Tuna pasta salad & rocket,38.031,61.341,5.72,1.0235,0.00443,0.14356,0.1525,7.729999999999999
41964733,afternoon_snack,71.5,Boiled egg,7.05,0.0,4.8,1.35,0.000985,0.0,0.0275,0.0
41964734,dinner,1045.08,"Lamb kofta, baked potato, vegetables",62.441,112.261,41.57899999999999,17.8615,0.0109442999999999,0.0954399999999999,0.3286599999999999,9.099
41965749,breakfast,378.52,"French toast, mixed berries",25.776000000000003,39.732,14.405999999999995,4.277699999999999,0.0050372,0.0280199999999999,0.33746,5.193
41965751,lunch,807.4,"Stuffed peppers with rice, yogurt, mango",29.46,141.05999999999997,17.96,10.7045,0.0035305,0.28585,0.30485,10.85
41965753,dinner,372.45,"Sausage casserole, vegetables",28.820000000000004,44.887,12.830000000000002,3.352,0.0126819999999999,0.26547,0.5437,20.299
41966876,breakfast,415.33,"Crumpet, peanut butter, jam, apple",11.928,63.615,14.25,3.395,0.001803,0.0078,0.11481,5.33
41966878,lunch,375.55,Asian chicken noodle soup,51.979,34.050000000000004,5.809,1.12,0.004349,0.1467999999999999,0.2362,2.536
41966880,dinner,904.08,"Fish pie, vegetables, banana & custard",82.50099999999999,121.936,12.959,4.416499999999999,0.004613,0.0479,0.414,12.3
41967572,breakfast,455.6,"Avocado on toast, eggs, salad",15.010000000000002,22.435,35.244,7.748800000000001,0.00344,0.01273,0.14365,4.664
41967573,morning_snack,198.2,"Cereal bars, milk",8.68,28.270000000000003,6.609999999999999,3.295,0.000583,0.0046,0.2552999999999999,1.86
41967574,lunch,353.05,"Baked potato, baked beans, cheese",17.2,56.760000000000005,7.825,4.5215,0.003147,0.0299,0.349,6.615
41967575,afternoon_snack,52.7,Pears,0.34,13.43,0.17,0.017,0.00017,0.0034,0.0085,3.23
41967576,dinner,407.78,"Cod, lemon sauce, spinach, fennel, potato",50.89500000000001,29.239,9.886,3.775,0.004298,0.05615,0.2196,4.15
41968504,breakfast,461.5,"Avocado toast, bacon, tomatoes",21.414,34.852000000000004,27.296000000000003,6.618799999999999,0.0026953999999999,0.0162,0.09836,5.968
41968505,morning_snack,97.2,Banana,1.44,24.36,0.12,0.048,0.000324,0.0108,0.0072,1.68
41968506,lunch,605.24,Chicken & sweetcorn pasta salad,53.84,67.87100000000001,15.178,1.8991,0.0027112,0.1079,0.097,6.535
41968507,afternoon_snack,202.75,Apple & peanut butter,6.3,14.875,13.45,3.315,0.000615,0.006,0.0142499999999999,2.85
41968508,dinner,386.78,"Beef steak, beans & cauliflower mash",46.498000000000005,10.364,19.195,8.654,0.0051189999999999,0.03429,0.1067,7.303999999999999
42189188,breakfast,370.97,Porridge with fruit,11.662,44.03199999999999,17.795,3.2544,0.0018003,0.01282,0.21415,3.524
42189190,lunch,468.552,Salad,23.88187,14.03864,36.18548,16.057889,0.00354879,0.2847818,0.531625,3.2959
42189192,dinner,697.52,"Vegetables, fish & rice",36.145,97.515,20.782,3.891,0.002607,0.05235,0.0718999999999999,5.38
42243400,breakfast,257.0,Cereal with milk,7.7,35.15,10.45,2.405,1e-05,0.001,0.147,3.95
42243402,lunch,536.5,Pasta & salad,28.9,84.0,12.2,4.34,0.004405,0.0875,0.1435,0.0
42243403,afternoon_snack,108.3,Apple & nuts,2.37,13.41,5.32,1.0699999999999998,0.00071,0.006,0.0082,1.2
42243404,dinner,636.663,"Omelette, bread & chocolate",27.007365,33.43005,43.902905,18.9165215,0.00675885,0.004,0.4198455,4.45615
42244030,morning_snack,393.62,Yogurt with fruits & nuts,15.8928,46.0268,17.2192,3.878,0.003199,0.021012,0.2132,5.62
42244031,lunch,806.4,"Chicken, vegetables & dessert",51.971,34.92,52.03,0.88,0.0032159999999999,0.0532,0.2000799999999999,0.0
42244032,afternoon_snack,119.3,Apple & nuts,2.03,11.91,7.32,1.861,0.00034,0.006,0.022,1.2
42244033,dinner,321.74,Pie & salad,19.974,45.38100000000001,8.113,2.193,0.0037365999999999,0.25137,0.21781,3.184
42249534,breakfast,235.68,Yogurt with oats & berries,13.3998,39.2892,3.957,1.7406,0.0043403999999999,0.105072,0.41124,10.26
42249535,morning_snack,58.8,Kiwi,1.32,12.72,0.6,0.0,0.00048,0.0708,0.03,0.0
42249537,afternoon_snack,64.86,Orange,0.987,16.2714,0.2961,0.03525,0.0001269,0.06345,0.06063,3.384
42251089,breakfast,228.55,Avocado toast with egg & tomatoes,11.842,20.322000000000003,11.698999999999998,2.7924,0.0023361,0.0348,0.08124,4.042
42251090,morning_snack,118.4,Figs,1.2,30.688,0.48,0.096,0.000592,0.0032,0.056,4.64
42251092,afternoon_snack,164.86,Rice crackers with spread & berries,4.1176,27.2348,5.376,0.45636,0.0011378,0.084672,0.05278,4.46
42251093,dinner,225.15,Roasted vegetables & yogurt dip,12.816,38.031,3.596,1.546,0.0018729999999999,0.02935,0.36435,0.0
42252300,breakfast,198.55,Almond butter toast with berries & seeds,6.9406,29.9228,7.308000000000001,0.6876599999999999,0.0021267,0.084752,0.12079,7.965999999999999
42252301,morning_snack,115.26,Fruit salad,2.7324,27.9195,0.7878000000000001,0.06075,0.0007362,0.016866,0.0167399999999999,4.443
42252303,afternoon_snack,105.02,Banana,1.2862,26.9512,0.3894,0.13216,0.0003068,0.010266,0.0059,3.068
42252957,breakfast,396.0,Egg & salmon bagel with vegetables,23.0,42.625,16.34,3.568,0.002394,0.0318,0.1257,4.55
42252958,morning_snack,47.3,Figs,1.43,10.45,0.33,0.11,0.00033,0.0022,0.0418,0.0
42252960,afternoon_snack,132.48,Berries & almond butter,4.4608,17.5412,6.282,0.5368,0.0016394,0.116672,0.08274,3.91
42252961,dinner,186.9,Yogurt with pear,9.549,33.29,2.867,1.7412999999999998,0.0006376,0.0075,0.3537599999999999,5.933
42253423,breakfast,215.8,Milk & bagel,10.8,35.68,4.28,0.48,0.00086,0.0,0.24,2.8
42253424,morning_snack,217.902,Fruits & seeds,3.42087,42.77564,4.880979999999999,0.423039,0.00117309,0.0636318,0.128995,11.7449
42253426,afternoon_snack,219.02,Yogurt & banana,10.8862,42.5512,2.3894,1.45216,0.0004667999999999,0.012266,0.3299,3.068
42253427,dinner,279.38,Quinoa salad,8.865400000000001,42.0424,9.2422,1.6874600000000002,0.003138,0.222052,0.10314,7.934
42253835,morning_snack,99.0,Mango,1.353,24.717,0.627,0.1518,0.000264,0.06006,0.01815,2.64
42253837,afternoon_snack,187.88,Figs & almonds,3.738,33.274,6.4716000000000005,0.55224,0.0010371999999999,0.0032,0.08828,6.14
42284814,breakfast,255.8,Milk & bagel,13.0,44.08,4.48,2.14,4e-05,0.004,0.24,1.8
42284815,morning_snack,222.502,Fruits & seeds,3.49087,43.92964,4.90198,0.425539,0.00118209,0.0681317999999999,0.133295,11.9849
42284817,afternoon_snack,195.96,Yogurt with pear,8.6358,37.6694,2.6102000000000003,1.54966,0.00069,0.008974,0.32058,7.111
42284970,breakfast,469.0,Oat ricotta omelette & green milkshake,29.19,39.25,23.09,8.252,0.005926,0.0548,0.7213,5.82
42284971,morning_snack,105.02,Banana,1.2862,26.9512,0.3894,0.13216,0.0003068,0.010266,0.0059,3.068
42284972,lunch,505.5,Grilled bass with couscous & vegetables,49.88099999999999,47.283,12.969,2.8066,0.00213,0.00765,0.12225,4.2
42284973,afternoon_snack,270.34,Rice crackers with figs and walnuts,7.7836,38.2532,10.71,0.77432,0.0008884,0.0022,0.0973199999999999,1.648
42284974,dinner,265.8,Yogurt with oats,13.81,40.952,6.03,2.3120000000000003,0.0016,0.00144,0.3494,3.12
42285036,breakfast,343.15,Avocado toast with eggs & juice,13.178,46.114,12.695,3.00192,0.0028121,0.1588,0.10602,4.538
42285037,morning_snack,176.0,Milk with fruit,7.76,31.064,3.72,2.196,0.000416,0.0072,0.272,3.84
42285039,afternoon_snack,135.1,Yogurt with nectarines,10.025,18.268,2.741,1.7105,0.0006655999999999,0.0273799999999999,0.34606,1.593
42285138,breakfast,453.16,"Yogurt with oats, spread & fruit",19.1124,69.3075,13.0878,3.77825,0.0028912,0.008326,0.3525399999999999,7.532999999999999
42285139,morning_snack,156.285,Grapes,1.6308,40.9965,0.3624,0.12231,0.0008154,0.007248,0.02265,2.0385
42285141,afternoon_snack,101.46,Pear,0.6408,27.1094,0.2492,0.03916,0.0003204,0.007654,0.01602,5.518
42285307,morning_snack,408.802,"Yogurt with oats, berries & seeds",29.38547,58.97344,8.58688,1.047629,0.02157339,0.0961538,0.3235249999999999,12.836899999999998
42285309,afternoon_snack,407.06,"Bagel with turkey, cheese & tomatoe",32.734,49.488,10.086,4.0818,0.000824,0.033,0.16744,3.6
42285311,supper,92.0,Milk,7.0,9.4,3.4,2.14,4e-05,0.004,0.24,0.0
42285610,breakfast,257.4,Scrambled eggs & orange,19.57,15.792,13.042000000000002,3.638,0.0031136,0.07292,0.10654,2.776
42285611,morning_snack,191.27,Ham sandwich,17.628,27.27,2.035,0.52,0.0017102,0.00455,0.2202899999999999,3.307
42285612,lunch,316.1,Rice and prawns with vegetables,13.19,56.4,5.75,0.8560000000000001,0.001865,0.002,0.0477,3.3
42285613,afternoon_snack,207.59,Yogurt & nuts,7.677,6.348,16.956,8.7795,0.0002695,0.0,0.16116,0.0
42285614,dinner,554.79,Fishcake & salad,29.314,35.156,34.303,15.423,0.0025306,0.2853199999999999,0.48196,2.624
42285845,breakfast,342.59,"Porridge, yogurt & nuts",12.984,35.331,17.659,2.496,0.0024525,0.0,0.1939,2.42
42285846,morning_snack,65.5,Bananas & juice,0.99,16.4,0.08,0.032,0.000226,0.0108,0.0470999999999999,1.12
42285847,lunch,381.6,Rice with beans & vegetables,12.7,53.36,14.64,0.96,0.00323,0.0272,0.12,0.0
42285848,afternoon_snack,591.5085,Avocado dessert with nuts,9.788835,23.456515000000003,52.14208,18.534112,0.00573743,0.00464175,0.045535,4.0257
42285849,dinner,494.29,Soup & beef with potatoes and salad,48.06400000000001,27.43,21.937,9.376,0.0052759999999999,0.0988999999999999,0.09034,2.16
42286131,breakfast,288.96,"Cottage cheese, bread, almonds & coffee",16.502,27.256,13.52,3.7844,0.0015457,0.0051,0.30554,2.984
42286132,morning_snack,190.3,Pears & walnuts,3.28,14.09,13.87,1.511,0.00075,0.0034,0.0273,3.23
42286133,lunch,951.0,Pasta with sauce and beef,76.03999999999999,88.91,34.81,14.409,0.007995,0.0,0.2228,13.5
42286134,afternoon_snack,166.25,Yogurt,7.125,6.0,12.75,8.4375,0.0001375,0.0,0.1575,0.0
42286135,dinner,313.75,"Salmon, potatoes with sauce",25.866,19.075000000000003,24.06,3.08,0.001035,0.01495,0.03115,0.084
42286357,breakfast,661.86,"Scrambled eggs, bread & cottage cheese",51.072,34.816,36.458,17.747600000000002,0.0044942,0.0,0.29572,5.204
